datetime_utc,unix_timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-10-24 17:00:00,1666630800,5,4058.84,76.89,97.33,0,81.06,207.76,234.31,14.57
2022-10-24 18:00:00,1666634400,5,4005.43,75.1,93.22,0,79.15,211.14,236.54,17.99
2022-10-24 19:00:00,1666638000,5,3791.81,73.31,89.11,0,79.15,217.33,240.63,20.01
2022-10-24 20:00:00,1666641600,5,3417.97,68.84,83.63,0,69.62,214.57,233.67,15.07
2022-10-24 21:00:00,1666645200,5,2964.02,59.01,80.88,0,63.9,201.79,216.7,10.39
2022-10-24 22:00:00,1666648800,5,2162.93,53.64,85,0,79.15,178.39,189.23,4.94
2022-10-24 23:00:00,1666652400,5,1815.8,46.04,71.97,0,67.71,152.57,163.52,5.38
2022-10-25 00:00:00,1666656000,5,1668.93,39.34,58.95,0.2,57.7,126.86,139.1,7.16
2022-10-25 01:00:00,1666659600,5,1655.58,40.68,52.09,1.56,61.04,101.72,114.07,8.23
2022-10-25 02:00:00,1666663200,5,1762.39,46.04,53.47,2.03,71.53,92.47,105.41,10.13
2022-10-25 03:00:00,1666666800,5,1815.8,50.07,60.32,2.01,81.06,96.38,109.54,11.53
2022-10-25 04:00:00,1666670400,5,1348.5,14.53,55.52,1.86,46.25,60.67,67.14,6.71
2022-10-25 05:00:00,1666674000,4,1108.17,6.26,47.98,4.52,37.67,40.24,44.91,5.83
2022-10-25 06:00:00,1666677600,4,1014.71,5.92,45.24,6.62,38.62,31.88,36.49,5.89
2022-10-25 07:00:00,1666681200,4,947.95,4.75,42.5,10.28,36.24,26.27,30.95,5.89
2022-10-25 08:00:00,1666684800,4,961.3,4.14,45.24,8.4,39.1,25.34,30.38,6.52
2022-10-25 09:00:00,1666688400,4,1001.36,4.86,49.35,4.11,44.82,26.51,32.37,7.47
2022-10-25 10:00:00,1666692000,4,1548.77,20.79,55.52,0.35,62.94,40.09,49.32,11.91
2022-10-25 11:00:00,1666695600,5,2456.67,46.94,58.95,0,78.2,64.04,78.27,15.07
2022-10-25 12:00:00,1666699200,5,3097.53,61.69,61.69,0,80.11,86.55,105.44,14.19
2022-10-25 13:00:00,1666702800,5,3337.86,62.58,63.75,0,74.39,103.03,127.03,13.05
2022-10-25 14:00:00,1666706400,5,3124.24,60.8,59.63,0,72.48,108.84,136.09,12.41
2022-10-25 15:00:00,1666710000,5,2643.59,52.75,52.09,0,64.85,101.55,128.57,11.15
2022-10-25 16:00:00,1666713600,5,2082.82,38,43.18,0,50.54,83.94,109.32,9.75
2022-10-25 17:00:00,1666717200,5,1735.69,26.38,41.47,0,38.62,73.2,95.79,8.23
2022-10-25 18:00:00,1666720800,5,1522.06,16.32,43.18,0.05,32.9,71.98,90.85,7.66
2022-10-25 19:00:00,1666724400,5,1495.36,11.62,43.53,0.09,29.33,82.78,99.36,8.36
2022-10-25 20:00:00,1666728000,5,1642.23,13.41,41.81,0.05,28.13,99.23,114.45,9.75
2022-10-25 21:00:00,1666731600,5,1789.09,15.87,40.44,0.03,28.13,113.41,128.23,11.4
2022-10-25 22:00:00,1666735200,5,1922.61,19.22,38.73,0.01,29.09,123.02,136.94,11.65
2022-10-25 23:00:00,1666738800,5,1922.61,18.1,33.59,0.03,25.99,116.17,127.19,9.63
2022-10-26 00:00:00,1666742400,5,1922.61,15.42,29.13,0.14,25.51,103.2,112.94,8.99
2022-10-26 01:00:00,1666746000,5,1495.36,8.72,34.62,0.6,35.29,74.82,81.04,6.59
2022-10-26 02:00:00,1666749600,5,1682.28,19,39.41,0.04,53.88,79.46,87.82,8.61
2022-10-26 03:00:00,1666753200,5,1949.31,36.66,52.09,0.01,87.74,91.29,103.8,11.78
2022-10-26 04:00:00,1666756800,5,1842.5,37.1,67.17,0.16,97.27,88,101.6,10.51
2022-10-26 05:00:00,1666760400,5,1642.23,33.08,68.55,0.05,90.6,78.97,91.94,9.37
2022-10-26 06:00:00,1666764000,5,1508.71,31.29,64.43,0.05,86.78,72.21,84.19,8.99
2022-10-26 07:00:00,1666767600,5,1642.23,46.94,62.38,0.07,104.9,75.21,87.73,10.77
2022-10-26 08:00:00,1666771200,5,1949.31,73.31,61.01,0.07,133.51,84.66,98.3,13.05
2022-10-26 09:00:00,1666774800,5,2002.72,79.57,55.52,0.09,131.61,79.6,92.61,12.41
2022-10-26 10:00:00,1666778400,5,1976.01,68.84,50.04,0.08,104.9,66.83,78.64,10.89
2022-10-26 11:00:00,1666782000,5,2189.64,63.48,53.47,0.01,92.51,69.96,82.57,9.63
2022-10-26 12:00:00,1666785600,5,2056.12,47.39,52.78,0,71.53,69.37,81.85,8.11
2022-10-26 13:00:00,1666789200,5,2269.74,40.23,44.55,0,48.16,83.01,101.19,10.77
2022-10-26 14:00:00,1666792800,5,3177.64,55.43,40.44,0,47.21,126.94,157.69,16.47
2022-10-26 15:00:00,1666796400,5,4112.24,76.89,37.36,0,55.79,181.55,224.87,25.33
2022-10-26 16:00:00,1666800000,5,4699.71,96.56,35.64,0,62.94,219.5,267.02,33.44
2022-10-26 17:00:00,1666803600,5,4646.3,108.18,36.33,0,62.94,220.81,260.87,27.36
2022-10-26 18:00:00,1666807200,5,4219.06,114.44,42.84,0,76.29,212.41,242.7,20.77
2022-10-26 19:00:00,1666810800,5,3097.53,105.5,55.52,0,101.09,174.64,194.93,13.55
2022-10-26 20:00:00,1666814400,5,2670.29,100.14,56.21,0,96.32,161.79,179.06,10.77
2022-10-26 21:00:00,1666818000,5,2296.45,86.72,54.84,0,84.88,144.52,159,9.12
2022-10-26 22:00:00,1666821600,5,1842.5,65.27,54.84,0,72.48,119.08,131.69,7.98
2022-10-26 23:00:00,1666825200,5,1388.55,41.57,48.67,0,53.88,85.54,95.82,7.09
2022-10-27 00:00:00,1666828800,5,1161.58,26.38,38.04,0.12,39.1,60.07,69.07,7.35
2022-10-27 01:00:00,1666832400,4,1148.22,21.23,31.87,0.91,37.67,44.78,52.85,7.03
2022-10-27 02:00:00,1666836000,4,1255.04,20.34,33.59,1.59,43.39,40.88,49.17,7.35
2022-10-27 03:00:00,1666839600,4,1401.9,14.75,43.18,4.11,50.07,43.64,52.16,8.11
2022-10-27 04:00:00,1666843200,4,1268.39,4.86,45.93,20.92,45.78,39.52,46.05,6.84
2022-10-27 05:00:00,1666846800,4,1228.33,1.76,53.47,25.03,52.93,40.11,45.82,6.97
2022-10-27 06:00:00,1666850400,4,1308.44,1.24,66.49,16.27,67.71,45.32,51.79,7.66
2022-10-27 07:00:00,1666854000,5,1789.09,16.32,82.94,1.97,91.55,64.06,75.13,11.53
2022-10-27 08:00:00,1666857600,5,2536.77,51.86,85,0.33,122.07,95.76,112.07,15.07
2022-10-27 09:00:00,1666861200,5,3257.75,89.41,84.31,0.22,150.68,124.2,143.77,16.72
2022-10-27 10:00:00,1666864800,5,3952.03,126.96,86.37,0.1,169.75,150.32,172.45,18.24
2022-10-27 11:00:00,1666868400,5,4486.08,160.93,90.48,0,183.11,179.48,204.4,18.49
2022-10-27 12:00:00,1666872000,5,4592.9,168.09,94.59,0,177.38,208.96,235.98,17.23
2022-10-27 13:00:00,1666875600,5,5180.36,168.09,90.48,0,137.33,263.12,297.12,21.28
2022-10-27 14:00:00,1666879200,5,5981.45,169.87,79.51,0,102.04,324.33,367.64,26.6
2022-10-27 15:00:00,1666882800,5,6141.66,155.57,68.55,0,82.02,352.7,399.74,30.65
2022-10-27 16:00:00,1666886400,5,5821.23,132.32,58.26,0,65.8,337.29,379.21,28.12
2022-10-27 17:00:00,1666890000,5,5020.14,105.5,52.09,0,45.78,286.52,316.1,17.23
2022-10-27 18:00:00,1666893600,5,4219.06,81.36,50.04,0,35.76,241.73,261.76,11.4
2022-10-27 19:00:00,1666897200,5,2937.32,42.92,54.84,0,28.37,174.64,185.59,6.78
2022-10-27 20:00:00,1666900800,5,2403.26,27.72,42.16,0,21.93,129.44,137.82,7.66
2022-10-27 21:00:00,1666904400,5,2082.82,22.35,32.22,0,20.5,100.81,108.61,8.36
2022-10-27 22:00:00,1666908000,5,1735.69,21.46,25.36,0,23.13,77.35,85.39,8.04
2022-10-27 23:00:00,1666911600,5,1415.25,23.47,20.73,0,27.89,58.47,67.57,8.23
2022-10-28 00:00:00,1666915200,5,1361.85,30.4,19.36,0.56,38.15,51.95,63.9,10.13
2022-10-28 01:00:00,1666918800,4,1428.6,42.02,26.73,1.61,64.85,49.33,61.79,10.77
2022-10-28 02:00:00,1666922400,5,1815.8,56.33,37.7,1.61,96.32,61.24,76.45,12.54
2022-10-28 03:00:00,1666926000,5,2216.34,73.31,52.09,1.07,135.42,81.14,99.4,14.95
2022-10-28 04:00:00,1666929600,5,1895.9,56.77,69.92,0.91,125.89,78.72,93.96,11.91
2022-10-28 05:00:00,1666933200,5,1708.98,44.26,83.63,0.19,118.26,77.73,91.41,10.64
2022-10-28 06:00:00,1666936800,5,1668.93,38.44,91.85,0.09,114.44,80.93,95.01,10.26
2022-10-28 07:00:00,1666940400,5,1535.42,25.93,90.48,0.62,96.32,76.93,90.64,9.63
2022-10-28 08:00:00,1666944000,5,1455.31,19.67,87.74,0.33,83.92,74.83,87.91,9.75
2022-10-28 09:00:00,1666947600,5,1415.25,17.88,82.94,0.28,74.39,72.15,84.05,10.13
2022-10-28 10:00:00,1666951200,5,2002.72,29.06,74.71,0.23,65.8,82.31,97.5,15.2
2022-10-28 11:00:00,1666954800,5,2777.1,45.15,63.75,0.01,56.74,97.48,118.62,20.01
2022-10-28 12:00:00,1666958400,5,2990.72,45.6,54.15,0,46.25,104.58,130.89,20.52
2022-10-28 13:00:00,1666962000,5,3284.45,47.39,50.72,0,46.25,123.03,152.94,18.75
2022-10-28 14:00:00,1666965600,5,3685,54.99,50.72,0,51.5,150.35,183.39,16.97
2022-10-28 15:00:00,1666969200,5,4112.24,63.48,54.84,0,60.56,182.06,216.4,16.97
2022-10-28 16:00:00,1666972800,5,4913.33,78.68,56.21,0,61.99,235.18,273.66,18.49
2022-10-28 17:00:00,1666976400,5,5661.01,100.14,51.41,0,54.84,281,322.27,19
2022-10-28 18:00:00,1666980000,5,5821.23,112.65,45.24,0,48.16,298.25,335.8,21.03
2022-10-28 19:00:00,1666983600,5,5233.76,99.24,37.01,0,36.24,266.71,294.71,23.05
2022-10-28 20:00:00,1666987200,5,4325.87,77.78,30.5,0,25.51,215.01,235.8,17.73
2022-10-28 21:00:00,1666990800,5,3471.37,59.01,27.76,0,21.7,164.56,180.9,12.92
2022-10-28 22:00:00,1666994400,5,2563.48,42.47,27.08,0,21.7,115.46,128.73,9.63
2022-10-28 23:00:00,1666998000,5,1735.69,30.4,23.31,0,21.93,73.82,86.49,8.23
2022-10-29 00:00:00,1667001600,4,1268.39,23.02,21.76,0.65,24.32,48,60.74,8.74
2022-10-29 01:00:00,1667005200,4,1148.22,24.14,20.91,11.44,31.95,35.16,47.23,9.5
2022-10-29 02:00:00,1667008800,4,1295.09,24.59,29.47,23.96,41.48,38.39,51.78,11.65
2022-10-29 03:00:00,1667012400,4,1255.04,17.66,39.76,54.36,50.54,44.48,58.12,12.79
2022-10-29 04:00:00,1667016000,3,620.84,4.19,28.1,86.55,36.24,23.9,30.68,6.27
2022-10-29 05:00:00,1667019600,2,527.38,2.12,26.73,87.98,34.81,19.71,25.23,5.45
2022-10-29 06:00:00,1667023200,2,534.06,1.38,30.16,82.25,38.15,19.42,24.93,5.7
2022-10-29 07:00:00,1667026800,2,587.46,0.55,40.44,62.94,44.35,19.46,25.08,6.27
2022-10-29 08:00:00,1667030400,3,741,0.57,56.21,37.91,59.6,23.94,30.02,7.6
2022-10-29 09:00:00,1667034000,4,947.95,0.74,70.6,22.71,77.25,32.59,39.25,8.36
2022-10-29 10:00:00,1667037600,5,1375.2,2.12,89.11,9.21,92.51,50.33,59.25,9.37
2022-10-29 11:00:00,1667041200,5,1895.9,10.06,97.33,0.54,94.41,70.81,82.95,9.88
2022-10-29 12:00:00,1667044800,5,2216.34,19,93.22,0.02,87.74,87.09,102.1,10.01
2022-10-29 13:00:00,1667048400,5,2403.26,23.69,87.05,0,80.11,105.12,123.59,11.02
2022-10-29 14:00:00,1667052000,5,2563.48,29.95,85,0,82.02,126.76,147.31,12.41
2022-10-29 15:00:00,1667055600,5,2803.8,36.21,87.05,0,86.78,157.23,178.46,12.79
2022-10-29 16:00:00,1667059200,5,3017.43,35.76,91.85,0,80.11,188.81,211.42,11.91
2022-10-29 17:00:00,1667062800,5,3070.83,35.32,93.22,0,64.85,203.25,224.91,9.75
2022-10-29 18:00:00,1667066400,5,2937.32,33.53,89.11,0,47.68,191.45,209.61,7.85
2022-10-29 19:00:00,1667070000,5,2456.67,22.35,69.92,0,26.46,142.84,155.18,6.97
2022-10-29 20:00:00,1667073600,5,1895.9,13.75,45.93,0.01,16.45,90.78,99,6.78
2022-10-29 21:00:00,1667077200,5,1401.9,9.83,30.5,0.08,14.07,57.23,63.67,6.65
2022-10-29 22:00:00,1667080800,4,1041.41,8.83,22.28,0.13,15.02,38.48,44.56,6.4
2022-10-29 23:00:00,1667084400,4,841.14,9.16,18.85,0.15,16.93,28.58,35.49,6.4
2022-10-30 00:00:00,1667088000,4,827.79,10.84,19.19,1.68,21.22,25.96,34.18,7.16
2022-10-30 01:00:00,1667091600,3,854.49,12.63,24.68,9.66,29.56,23.72,31.95,7.28
2022-10-30 02:00:00,1667095200,3,881.2,13.19,27.76,25.75,35.29,23.57,31.95,7.98
2022-10-30 03:00:00,1667098800,3,741,8.94,27.42,58.65,36.24,22.84,30.48,7.66
2022-10-30 04:00:00,1667102400,2,487.33,1.87,21.25,79.39,25.51,15.92,20.75,4.88
2022-10-30 05:00:00,1667106000,2,453.95,1.17,21.93,73.67,25.99,14.04,18.27,4.62
2022-10-30 06:00:00,1667109600,2,467.3,1.03,22.96,75.1,27.89,15.28,19.46,4.75
2022-10-30 07:00:00,1667113200,2,527.38,0.63,28.45,72.24,32.42,17.96,22.19,5.32
2022-10-30 08:00:00,1667116800,4,694.27,0.68,42.16,62.94,45.3,25.08,30.3,6.97
2022-10-30 09:00:00,1667120400,4,934.6,0.52,60.32,51.5,61.99,35.59,42.63,8.87
2022-10-30 10:00:00,1667124000,5,1762.39,0.67,90.48,22.35,71.53,59.73,73.68,14.19
2022-10-30 11:00:00,1667127600,5,2723.69,10.06,102.82,0.91,68.66,87.5,110.69,16.97
2022-10-30 12:00:00,1667131200,5,3204.35,25.48,89.11,0,59.13,107.36,138.23,15.58
2022-10-30 13:00:00,1667134800,5,3311.16,34.87,67.86,0,48.16,123.7,161.04,14.82
2022-10-30 14:00:00,1667138400,5,3524.78,39.79,55.52,0,42.44,147.89,192.63,16.21
2022-10-30 15:00:00,1667142000,5,3738.4,43.36,50.04,0,40.53,177.79,228.56,18.75
2022-10-30 16:00:00,1667145600,5,3685,42.92,46.61,0,35.29,192.08,237.72,18.49
2022-10-30 17:00:00,1667149200,5,3337.86,38.44,43.87,0,27.66,181.63,215.61,14.19
2022-10-30 18:00:00,1667152800,5,3124.24,38.89,42.16,0,26.46,173.57,200.31,13.43
2022-10-30 19:00:00,1667156400,5,3044.13,40.23,39.07,0,23.84,163.54,184.45,13.81
2022-10-30 20:00:00,1667160000,5,2910.61,39.34,34.96,0,21.7,148.21,165.39,12.67
2022-10-30 21:00:00,1667163600,5,2590.18,36.66,30.16,0,21.22,126.04,140.29,10.64
2022-10-30 22:00:00,1667167200,5,2216.34,34.42,26.05,0,22.89,104.63,117.33,8.99
2022-10-30 23:00:00,1667170800,5,1869.2,32.63,21.93,0,25.27,88.03,101.17,8.99
2022-10-31 00:00:00,1667174400,5,1815.8,35.32,19.36,0.13,31.95,81.42,98.05,11.91
2022-10-31 01:00:00,1667178000,5,1922.61,44.7,25.7,0.88,50.54,79.51,98.5,13.43
2022-10-31 02:00:00,1667181600,5,1949.31,42.92,38.04,3.4,59.13,75.41,96.3,14.06
2022-10-31 03:00:00,1667185200,5,1682.28,23.25,54.84,17.34,59.13,65.93,85.94,14.82
2022-10-31 04:00:00,1667188800,4,640.87,4.81,19.88,105.86,27.18,33.47,40.33,5
2022-10-31 05:00:00,1667192400,4,507.35,2.32,13.37,133.04,21.46,32.78,37.44,3.64
2022-10-31 06:00:00,1667196000,4,494,2.1,12.51,133.04,20.03,31.74,35.9,3.48
2022-10-31 07:00:00,1667199600,4,487.33,2.07,12.68,123.02,18.36,28.77,32.59,3.45
2022-10-31 08:00:00,1667203200,4,507.35,2.46,16.11,111.58,20.98,26.32,30.21,3.99
2022-10-31 09:00:00,1667206800,3,554.08,2.37,21.25,95.84,24.08,24.31,28.48,4.75
2022-10-31 10:00:00,1667210400,5,2590.18,16.76,70.6,24.68,46.73,67.54,84.87,22.29
2022-10-31 11:00:00,1667214000,5,5767.82,82.25,78.14,0.1,72.48,150.24,189.2,44.58
2022-10-31 12:00:00,1667217600,5,8544.92,150.2,70.6,0,103.95,260.8,321.65,71.94
2022-10-31 13:00:00,1667221200,5,11001.59,202.06,75.4,0,137.33,401.44,489.3,96.26
2022-10-31 14:00:00,1667224800,5,12924.19,236.03,76.09,0,118.26,532.3,638.77,65.86
2022-10-31 15:00:00,1667228400,5,12710.57,228.88,72.66,0,85.83,567.89,672.48,30.65
2022-10-31 16:00:00,1667232000,5,6301.88,104.61,71.29,0,61.99,280.48,346.9,16.72
2022-10-31 17:00:00,1667235600,5,5020.14,85.83,56.21,0,49.11,227.56,289.35,14.06
2022-10-31 18:00:00,1667239200,5,4325.87,78.68,47.3,0,45.3,206.54,265.14,15.71
2022-10-31 19:00:00,1667242800,5,4325.87,87.62,44.55,0,58.65,226.33,284.06,29.39
2022-10-31 20:00:00,1667246400,5,4859.92,107.29,46.61,0,85.83,272.48,328.84,53.7
2022-10-31 21:00:00,1667250000,5,5340.58,125.17,50.72,0,109.67,320.15,372.81,76
2022-10-31 22:00:00,1667253600,5,5607.6,135.9,54.84,0,127.79,354.77,399.57,92.21
2022-10-31 23:00:00,1667257200,5,5981.45,148.42,56.89,0,141.14,389.63,429.36,104.37
2022-11-01 00:00:00,1667260800,5,7156.37,177.03,54.15,0,143.05,458.7,504.03,100.31
2022-11-01 01:00:00,1667264400,5,3898.62,119.81,74.03,0,131.61,277.77,307.6,20.01
2022-11-01 02:00:00,1667268000,5,3471.37,119.81,79.51,0,148.77,237.22,267.8,16.09
2022-11-01 03:00:00,1667271600,5,3124.24,110.86,82.94,0.01,158.31,201.87,232.94,16.97
2022-11-01 04:00:00,1667275200,5,1869.2,46.49,80.2,5.23,103.95,140.95,159.71,8.23
2022-11-01 05:00:00,1667278800,5,1335.14,16.76,78.83,5.01,77.25,100.35,112.41,6.02
2022-11-01 06:00:00,1667282400,5,1174.93,8.16,74.71,6.44,69.62,81.23,90.88,6.08
2022-11-01 07:00:00,1667286000,5,1094.82,10.51,60.32,28.97,63.9,71.77,80.58,6.4
2022-11-01 08:00:00,1667289600,5,1161.58,9.95,63.75,45.78,69.62,73.05,82.31,7.6
2022-11-01 09:00:00,1667293200,5,1295.09,8.83,76.09,52.93,82.02,80.58,91.11,9.12
2022-11-01 10:00:00,1667296800,5,1655.58,5.48,108.3,25.75,102.04,98.39,112.53,12.54
2022-11-01 11:00:00,1667300400,5,2056.12,4.69,122.01,2.84,103.95,126.7,145.38,15.33
2022-11-01 12:00:00,1667304000,5,1949.31,1.66,90.48,8.23,74.39,138.19,157.63,13.05
2022-11-01 13:00:00,1667307600,5,1548.77,0.06,55.52,26.11,48.64,108.3,124.36,9.25
2022-11-01 14:00:00,1667311200,5,1255.04,0.02,47.98,31.47,41.96,72.53,86.37,7.79
2022-11-01 15:00:00,1667314800,5,1148.22,0.01,47.3,32.54,41.01,56.74,69.66,7.41
2022-11-01 16:00:00,1667318400,5,1161.58,0.04,47.98,27.89,40.53,56.11,69.25,7.47
2022-11-01 17:00:00,1667322000,5,1174.93,0.21,47.98,18.24,38.15,56.83,70.17,6.78
2022-11-01 18:00:00,1667325600,5,1121.52,0.68,45.93,10.55,36.72,57,69.88,6.59
2022-11-01 19:00:00,1667329200,5,1108.17,2.99,47.3,3.35,41.01,61.08,74.04,7.16
2022-11-01 20:00:00,1667332800,5,1174.93,13.3,51.41,0.09,55.79,69.87,83.39,8.23
2022-11-01 21:00:00,1667336400,5,1255.04,26.82,61.69,0,75.34,81.16,95.11,8.74
2022-11-01 22:00:00,1667340000,5,1281.74,33.97,76.09,0,91.55,88.45,101.7,8.23
2022-11-01 23:00:00,1667343600,5,1361.85,42.47,83.63,0,105.86,94.35,107.84,8.61
2022-11-02 00:00:00,1667347200,5,1762.39,60.8,87.05,0.06,129.7,112.24,129.28,12.29
2022-11-02 01:00:00,1667350800,5,2456.67,87.62,90.48,0.44,160.22,136.79,157.74,16.97
2022-11-02 02:00:00,1667354400,5,2857.21,99.24,93.22,0.82,171.66,142.87,165.15,18.75
2022-11-02 03:00:00,1667358000,5,2723.69,96.56,91.85,1.16,169.75,129.16,150.1,18.75
2022-11-02 04:00:00,1667361600,5,1562.12,27.49,95.96,2.57,103,72.45,85.35,10.51
2022-11-02 05:00:00,1667365200,5,1228.33,6.71,93.22,1.9,82.02,55.96,66.39,8.61
2022-11-02 06:00:00,1667368800,5,1148.22,4.02,87.05,2.82,77.25,50.7,60.53,8.49
2022-11-02 07:00:00,1667372400,4,1108.17,7.26,78.14,9.75,74.39,48.94,58.43,8.49
2022-11-02 08:00:00,1667376000,4,1081.47,10.39,70.6,15.91,73.43,48.68,58.22,8.99
2022-11-02 09:00:00,1667379600,4,1014.71,7.49,65.12,21.82,66.76,45.16,54.17,8.74
2022-11-02 10:00:00,1667383200,4,1174.93,6.26,71.97,13.59,69.62,47.43,57.15,10.13
2022-11-02 11:00:00,1667386800,5,1401.9,8.61,71.97,1.16,67.71,53.03,64.25,10.51
2022-11-02 12:00:00,1667390400,5,1455.31,9.72,63.06,0.57,59.13,56.91,69.7,9.75
2022-11-02 13:00:00,1667394000,5,1441.96,5.7,58.26,1.9,50.54,60.79,76.66,9.37
2022-11-02 14:00:00,1667397600,5,1361.85,2.4,54.15,5.14,44.82,62.1,81.17,8.99
2022-11-02 15:00:00,1667401200,5,1321.79,1.45,50.04,7.33,42.44,64.44,86.24,8.99
2022-11-02 16:00:00,1667404800,5,1401.9,2.24,47.98,5.19,38.62,69.39,93.73,9.12
2022-11-02 17:00:00,1667408400,5,1468.66,4.19,45.24,2.08,33.86,69.72,94.81,8.36
2022-11-02 18:00:00,1667412000,5,1388.55,5.81,41.81,1.05,31.95,66.69,90.74,8.61
2022-11-02 19:00:00,1667415600,5,1321.79,8.49,39.76,0.36,33.86,67.32,90.58,9.5
2022-11-02 20:00:00,1667419200,5,1308.44,12.96,38.39,0.09,38.15,69.36,91.86,9.63
2022-11-02 21:00:00,1667422800,5,1295.09,18.55,37.36,0.02,42.92,71.13,93.21,9.37
2022-11-02 22:00:00,1667426400,5,1281.74,25.03,36.67,0,48.16,72.24,94.45,9.25
2022-11-02 23:00:00,1667430000,5,1348.5,33.97,38.39,0,58.17,76.3,98.7,9.88
2022-11-03 00:00:00,1667433600,5,1682.28,48.28,44.55,0.2,80.11,89.08,113.27,13.05
2022-11-03 01:00:00,1667437200,5,1760,52.75,52.75,2.09,102,85.25,106,16.97
2022-11-03 02:00:00,1667440800,5,1976,57.13,61,6.42,112.5,86.25,107.25,18.75
2022-11-03 03:00:00,1667444400,5,1976,54,71.75,14.47,122,88.25,109.5,18.75
2022-11-03 04:00:00,1667448000,4,1492,22.56,78,27.13,99,69.5,86.5,10.51
2022-11-03 05:00:00,1667451600,4,1252,11.5,71.25,38.5,87.5,58.63,74.25,8.61
2022-11-03 06:00:00,1667455200,3,1040,5.53,58.25,50.75,71.5,49.88,64,8.49
2022-11-03 07:00:00,1667458800,3,974,1.32,58.88,43.63,65.75,45.5,56.75,8.49
2022-11-03 08:00:00,1667462400,3,1028,1.38,63.63,29.31,67.5,47.63,56.88,8.99
2022-11-03 09:00:00,1667466000,3,1000,0.91,60.25,27.5,57.13,48.63,56.63,8.74
2022-11-03 10:00:00,1667469600,4,1108,0.59,63,21.94,55.25,54.38,64,10.13
2022-11-03 11:00:00,1667473200,4,1372,1.95,69.75,7.77,62.88,64.75,78.25,10.51
2022-11-03 12:00:00,1667476800,5,1560,6.7,69,1.54,68.5,75.75,92.5,9.75
2022-11-03 13:00:00,1667480400,5,2000,18.06,63.63,0.09,69.5,96,117.25,9.37
2022-11-03 14:00:00,1667484000,5,2536,31.25,59.63,0,67.5,122.5,149.5,8.99
2022-11-03 15:00:00,1667487600,5,2904,42,58.88,0,68.5,146,178.5,8.99
2022-11-03 16:00:00,1667491200,5,3040,49.13,58.25,0,68.5,157.5,191.5,9.12
2022-11-03 17:00:00,1667494800,5,2640,46,56.13,0,63.88,139.5,170.5,8.36
2022-11-03 18:00:00,1667498400,5,1892,33.5,52.75,0,58.63,108,131,8.61
2022-11-03 19:00:00,1667502000,5,1268,21.88,50.63,0.01,61,81,95,9.5
2022-11-03 20:00:00,1667505600,4,1040,17.88,48.63,0.04,61,69.5,79,9.63
2022-11-03 21:00:00,1667509200,4,934,15.19,45.88,0.09,58.63,63.38,71.5,9.37
2022-11-03 22:00:00,1667512800,4,894,14.28,43.5,0.11,56.63,60.25,68,9.25
2022-11-03 23:00:00,1667516400,4,946,18.5,43.13,0.04,62.88,62.38,70.5,9.88
2022-11-04 00:00:00,1667520000,4,1252,28.56,47.88,0.07,79,73.75,83.75,13.05
2022-11-04 01:00:00,1667523600,5,1692,56.25,50,0.85,104.75,99.75,114,12.41
2022-11-04 02:00:00,1667527200,5,2028,67.75,56.88,2.79,118.25,107,123.75,13.05
2022-11-04 03:00:00,1667530800,5,2240,76.75,65.75,5.14,137,113.25,132,13.17
2022-11-04 04:00:00,1667534400,5,1760,42.88,76,12.84,115.25,86.75,100,7.6
2022-11-04 05:00:00,1667538000,4,1520,27.94,78.75,18.94,106.75,73.5,84.75,6.08
2022-11-04 06:00:00,1667541600,4,1440,21.44,80.75,18.19,103.75,71,82,5.57
2022-11-04 07:00:00,1667545200,4,1428,19.44,83.5,11.59,105.75,72.25,83.5,5.45
2022-11-04 08:00:00,1667548800,4,1332,18.5,75.25,7.86,96.25,69.75,79.75,6.14
2022-11-04 09:00:00,1667552400,4,1052,7.7,61.63,12.31,64.75,56.38,63.88,6.46
2022-11-04 10:00:00,1667556000,4,1028,2.09,58.88,15.53,51.38,52.13,59.25,10.64
2022-11-04 11:00:00,1667559600,4,1308,4.13,67.75,4.02,61,61.5,70.75,14.19
2022-11-04 12:00:00,1667563200,5,1588,13.41,70.5,0.28,72.25,75.5,88,14.82
2022-11-04 13:00:00,1667566800,5,2184,29.5,71.25,0,77,103.25,123.75,15.33
2022-11-04 14:00:00,1667570400,5,2856,44.63,69.75,0,74.25,136.5,167,14.44
2022-11-04 15:00:00,1667574000,5,3096,47.75,66.25,0,63.88,153.5,187.5,13.05
2022-11-04 16:00:00,1667577600,5,3280,51.75,57.5,0,52.88,164.5,196.5,11.27
2022-11-04 17:00:00,1667581200,5,3416,59.88,47.88,0,44.75,165,194.5,10.01
2022-11-04 18:00:00,1667584800,5,3144,59,39,0,38.5,151.5,179,10.01
2022-11-04 19:00:00,1667588400,5,2720,52.75,33.13,0,35.25,136.5,161,10.13
2022-11-04 20:00:00,1667592000,5,2264,46.38,28.75,0,31.94,119,139.5,9.63
2022-11-04 21:00:00,1667595600,5,1868,41.13,25.31,0,30,100.5,116.75,8.74
2022-11-04 22:00:00,1667599200,5,1588,37,22.25,0,29.56,83.25,96.25,7.6
2022-11-04 23:00:00,1667602800,4,1452,35.25,18.81,0,29.31,71,83,7.41
2022-11-05 00:00:00,1667606400,4,1600,37,17.63,0.87,32.88,68.75,82.75,8.87
